Codigo; Nome; Email; Data; Cargo; Salario
346;Davi Luiz Lopes;snogueira@example.org;1999-02-21;Analista;10000.53;
347;Elisa da Mata;sofiacorreia@example.net;2001-08-07;Diretor;8746.74;
348;Emanuel Fogaça;ncavalcanti@example.net;1994-12-15;Analista;6276.59;
349;Henrique Sales;juanalmeida@example.org;2011-12-10;Analista;6694.79;
350;Laís da Conceição;odas-neves@example.org;2003-07-06;Gerente;8187.23;
351;Ana Luiza Ribeiro;heloisa69@example.net;1999-05-01;Gerente;6333.91;
352;Cecília Moreira;nunespedro-miguel@example.net;2007-05-22;Gerente;8035.23;
353;Danilo Araújo;saraholiveira@example.com;2015-06-18;Diretor;6328.81;
354;Luiz Gustavo Correia;eduardacaldeira@example.net;2000-10-20;Gerente;5504.6;
355;Stella Pereira;mendesana-julia@example.com;2013-01-30;Analista;9388.50;
356;Luiza Martins;ana-luizacaldeira@example.org;1999-09-10;Gerente;9150.8;
357;Caio da Rocha;alanamoraes@example.com;2000-02-22;Diretor;5566.22;
358;Bryan Ramos;eduarda77@example.net;2016-03-23;Gerente;6901.12;
359;Matheus Castro;fda-conceicao@example.net;2016-03-06;Gerente;9691.55;
360;Henrique Freitas;rodriguesstella@example.com;2008-06-08;Diretor;5332.59;
361;Ian Barros;ana-juliabarbosa@example.com;2010-02-13;Analista;9941.86;
362;Yuri Costa;da-pazelisa@example.net;2021-03-30;Analista;7086.60;
363;Alícia da Luz;alexandrerezende@example.net;2004-04-12;Diretor;9405.4;
364;Alícia Barros;tcarvalho@example.org;2001-07-27;Gerente;6662.93;
365;Noah Caldeira;zcaldeira@example.net;2019-07-19;Analista;5212.57;
366;Thiago Rocha;lorena00@example.com;2005-12-12;Diretor;5012.14;
367;Heloísa Duarte;igorlopes@example.org;1996-05-28;Diretor;6342.47;
368;Davi Fogaça;fpires@example.org;2000-02-05;Analista;9711.12;
369;Maria Sophia Teixeira;lunapires@example.net;1998-07-17;Diretor;5391.99;
370;Laís Duarte;cardosopedro-miguel@example.net;1993-05-17;Diretor;8757.65;
371;Levi Peixoto;llopes@example.org;1994-08-11;Analista;7445.64;
372;Ana Clara da Conceição;hnovaes@example.com;2007-10-20;Analista;9475.88;
373;Agatha Nunes;fdas-neves@example.com;1992-11-04;Gerente;7391.97;
374;Mariana Silveira;gabrielda-cunha@example.net;2011-06-27;Diretor;5678.73;
375;Fernando Farias;camposvitor-hugo@example.net;1992-10-20;Gerente;7753.6;
376;Leonardo Pinto;rcunha@example.org;1995-08-29;Diretor;7895.85;
377;Olivia Melo;vda-mota@example.net;2002-11-26;Analista;7253.63;
378;Mirella Farias;joao-guilherme02@example.com;1998-04-07;Gerente;9791.76;
379;Olivia Nogueira;luiz-felipefarias@example.com;1996-06-24;Gerente;5269.13;
380;Ana Luiza da Rosa;alvesmaria-eduarda@example.com;2012-02-06;Gerente;7719.10;
381;Gustavo Barros;nda-conceicao@example.net;2004-08-06;Gerente;9296.30;
382;Catarina Jesus;heloisada-costa@example.org;2007-10-31;Analista;5218.42;
383;Eloah Silva;luiza51@example.org;1994-02-02;Gerente;8367.87;
384;Lorenzo Barbosa;zfogaca@example.com;2002-11-01;Diretor;7083.62;
385;Matheus Rezende;da-pazana-sophia@example.org;2016-04-15;Gerente;9365.85;
386;Kaique Cavalcanti;daniela29@example.net;2012-11-26;Diretor;9021.98;
387;Bianca da Mata;qnunes@example.net;2003-01-28;Diretor;7591.22;
388;Bianca Rodrigues;da-pazdavi-lucca@example.org;2005-10-30;Diretor;6383.13;
389;Brenda Nascimento;araujoalexia@example.com;2020-10-24;Diretor;5350.79;
390;Valentina Pires;thiago40@example.com;2007-01-18;Analista;8938.66;
391;Thiago Almeida;luiz-miguel74@example.com;2007-11-01;Gerente;6930.39;
392;João Pedro Monteiro;pereirakamilly@example.net;1996-10-05;Analista;8347.60;
393;Lívia da Cunha;cunhavitoria@example.org;1993-01-31;Analista;6167.27;
394;Daniela Aragão;cardosoerick@example.net;2008-06-07;Gerente;7303.52;
395;Elisa Dias;pietroporto@example.net;1999-04-22;Analista;8189.99;
396;Lucas Gabriel da Cruz;cardosoana-vitoria@example.org;2021-05-21;Gerente;6204.60;
397;Vitor Azevedo;oliviacampos@example.net;1994-01-10;Diretor;8846.66;
398;Sarah Costa;ribeirokaique@example.com;2013-09-07;Diretor;5385.50;
399;Sofia Campos;ana-vitoriada-mota@example.org;2009-07-25;Gerente;5840.2;
400;Esther Fernandes;cardosotheo@example.com;2008-07-07;Diretor;8205.11;
401;Vitor Hugo Viana;rribeiro@example.org;2022-04-27;Gerente;6399.85;
402;Carlos Eduardo Mendes;ana-julia21@example.net;2015-05-31;Gerente;5124.37;
403;Esther Viana;fernandesenzo-gabriel@example.net;1995-07-12;Diretor;9275.17;
404;Alana Lopes;brunacardoso@example.com;1993-03-14;Gerente;8969.94;
405;Carolina Cardoso;melissa73@example.com;2003-01-04;Gerente;8136.57;
406;Catarina Caldeira;thiago23@example.net;2004-02-04;Diretor;6541.61;
407;Emanuella Moraes;laragao@example.net;2021-08-27;Analista;9357.90;
408;Letícia Silveira;dmartins@example.org;2017-05-16;Analista;9526.31;
409;Vicente Almeida;joao-vitorazevedo@example.com;2014-01-22;Gerente;5689.4;
410;Maria Fernanda Cardoso;luiz-miguelrodrigues@example.com;2009-09-13;Gerente;7315.97;
411;Antônio Pires;stephanymoreira@example.org;2002-01-20;Diretor;9885.71;
412;Raul Moraes;mfreitas@example.com;2000-08-11;Analista;6956.22;
413;Marcos Vinicius Ferreira;trezende@example.net;2007-11-10;Diretor;7509.45;
414;Daniel Nascimento;cnunes@example.com;2017-01-10;Diretor;9080.63;
415;Laís Jesus;gsilveira@example.net;1994-02-03;Gerente;5646.1;
416;Fernando Farias;noahlopes@example.com;2004-06-03;Diretor;5255.94;
417;Natália Viana;ialves@example.org;2009-03-05;Diretor;8591.62;
418;Raul da Mota;moraesthomas@example.org;2014-11-01;Diretor;8283.24;
419;Clara Caldeira;isaacda-conceicao@example.net;1993-04-05;Gerente;6821.4;
420;Clarice da Rosa;gabriela72@example.net;2009-12-24;Diretor;6574.19;
421;Larissa Barbosa;aramos@example.net;2021-05-01;Diretor;9401.63;
422;João Gabriel Cardoso;mariamonteiro@example.net;2005-05-11;Analista;9590.88;
423;João Lucas Silva;ana-luiza71@example.org;2016-07-20;Diretor;8297.45;
424;Mariana da Mota;emendes@example.net;1996-05-16;Gerente;5619.52;
425;Ana Luiza Freitas;yporto@example.com;2011-04-13;Gerente;8391.23;
426;Juan da Cunha;jcunha@example.com;2007-02-24;Diretor;9849.83;
427;Beatriz Ribeiro;brunobarbosa@example.org;2021-03-01;Gerente;7991.87;
428;Kevin Caldeira;costajoao-gabriel@example.com;2000-03-02;Gerente;5539.75;
429;Daniela Lopes;beniciolopes@example.net;2010-12-07;Analista;5164.37;
430;Clara Alves;lavinia73@example.org;2005-04-24;Diretor;7976.32;
431;Camila Fernandes;costaluna@example.com;2005-11-29;Gerente;9079.53;
432;João Miguel Porto;mirella81@example.net;2012-02-25;Analista;8862.30;
433;Rafaela Lima;calebe97@example.com;2005-06-30;Gerente;6136.30;
434;Juliana Cardoso;ana-julia55@example.net;1995-12-26;Analista;9005.0;
435;Benjamin Nogueira;camposluiz-henrique@example.net;2020-06-08;Diretor;8132.46;
436;Renan Souza;sophia19@example.org;2005-09-24;Analista;8508.14;
437;Mirella Fogaça;das-nevesandre@example.org;2001-02-27;Diretor;5639.39;
438;Levi Costela;salesnathan@example.com;1996-05-02;Diretor;6832.69;
439;Isis Ramos;raul87@example.net;2004-02-02;Analista;5683.73;
440;Paulo Jesus;sophiecaldeira@example.com;2011-10-18;Analista;7726.88;
441;Stella Dias;joao-guilherme54@example.com;2011-05-01;Analista;8099.95;
442;Pedro Campos;guilhermemartins@example.com;2000-09-25;Analista;6527.27;
443;Emilly Silva;zrezende@example.org;2017-01-10;Gerente;5666.4;
444;Olivia Pires;theo31@example.com;2016-04-28;Gerente;5091.50;
445;Clara da Rosa;maria-julia54@example.net;2021-05-02;Diretor;7525.87;
446;Natália Farias;fgoncalves@example.com;2001-09-16;Gerente;7509.16;
447;Marcos Vinicius Barros;valentinarocha@example.org;2003-07-17;Gerente;8503.3;
448;Murilo da Rocha;martinsmelissa@example.com;2000-04-14;Analista;6929.40;
449;João Lucas Silveira;catarinafarias@example.com;2003-01-26;Gerente;5040.57;
450;Samuel Duarte;jmoraes@example.org;2005-11-01;Diretor;5847.95;
451;Maria Sophia da Rocha;araujojoao-felipe@example.org;2012-02-12;Diretor;7351.26;
452;Mirella Alves;leticiamonteiro@example.org;2019-07-18;Gerente;9351.3;
453;Maria Vitória Monteiro;cavalcantipedro-lucas@example.net;1995-06-17;Diretor;9325.50;
454;Kamilly Pereira;valentinacunha@example.org;2010-05-12;Gerente;9506.7;
455;Melissa Rocha;theo56@example.org;2016-01-19;Analista;5331.59;
456;Joaquim Jesus;sferreira@example.org;1997-08-05;Gerente;8817.95;
457;Ana Júlia da Rocha;foliveira@example.net;2005-12-22;Gerente;7112.50;
458;Francisco Viana;lmonteiro@example.com;2005-09-20;Analista;6170.62;
459;Felipe Lopes;yuri34@example.net;1998-02-28;Analista;9777.56;
460;Rafael Souza;xmartins@example.com;2004-02-12;Diretor;6449.21;
461;Ian Porto;rodriguesmiguel@example.com;2022-03-24;Gerente;9465.54;
462;Lara da Paz;silveirapedro-henrique@example.org;1996-12-20;Analista;7843.32;
463;Breno Silva;araujoalexandre@example.net;2018-07-18;Analista;9787.32;
464;Matheus Barbosa;santoslivia@example.org;2003-12-21;Analista;8047.20;
465;Ryan Lopes;thiagoazevedo@example.net;2001-10-21;Gerente;7848.93;
466;Isaac da Rocha;laviniaaragao@example.com;2004-12-23;Gerente;8372.9;
467;Helena Almeida;pedro11@example.net;2021-12-20;Gerente;6545.57;
468;João da Luz;gda-cruz@example.com;1997-01-27;Gerente;9857.54;
469;Lucas da Mota;kgomes@example.com;2022-05-21;Analista;6563.19;
470;Rodrigo Ribeiro;gnogueira@example.org;1996-04-03;Gerente;5928.88;
471;Luiz Miguel da Rosa;fogacabeatriz@example.org;1995-12-30;Analista;5227.72;
472;Julia das Neves;dcosta@example.net;2018-12-15;Gerente;5078.16;
473;Bárbara Lopes;juliana67@example.com;2022-02-21;Analista;8470.38;
474;Gabriela das Neves;thiagoaragao@example.com;2001-02-03;Gerente;8988.39;
475;Nathan Alves;fnogueira@example.com;2017-06-08;Diretor;9117.97;
476;Ana Júlia da Conceição;palmeida@example.net;1994-10-17;Gerente;6261.87;
477;Nathan Lima;lmoura@example.com;2003-03-11;Diretor;6872.85;
478;Helena Cavalcanti;benicioda-luz@example.net;1993-03-28;Gerente;8547.18;
479;Yago Fernandes;lduarte@example.net;2019-03-05;Analista;8046.25;
480;Isaac Santos;fernando44@example.net;2016-02-05;Diretor;8192.71;
481;Enrico Almeida;rmoreira@example.net;1994-05-25;Diretor;9583.26;
482;Carolina Viana;fariasgustavo-henrique@example.org;2017-11-01;Analista;8817.57;
483;Miguel Gonçalves;eda-cunha@example.com;2005-12-14;Gerente;9145.62;
484;Mariana Nogueira;wazevedo@example.com;1996-05-22;Diretor;7624.28;
485;Vicente Cavalcanti;danielda-mota@example.net;2011-11-16;Gerente;7435.60;
486;Sabrina Santos;isis37@example.com;2008-10-20;Gerente;9646.17;
487;Raul Melo;enricomoura@example.org;1999-04-21;Diretor;8407.39;
488;Pedro Rezende;gabriellybarros@example.com;2005-04-01;Analista;6984.68;
489;Ana Júlia Campos;wda-conceicao@example.org;2015-12-08;Diretor;6886.86;
490;Enzo Gabriel Cavalcanti;moraesmarcela@example.com;2020-10-24;Analista;8090.37;
491;Heitor Viana;mrocha@example.net;2015-10-31;Gerente;9150.81;
492;Larissa Gomes;calebecostela@example.net;2021-06-03;Gerente;6565.90;
493;Ryan Cardoso;umoura@example.com;1993-03-06;Diretor;6000.20;
494;Ana Vitória Costela;sophiearagao@example.com;1999-11-18;Gerente;6898.63;
495;Bruno Fernandes;gustavo43@example.net;2018-05-08;Analista;7374.96;
496;Eduarda Alves;martinsgabriela@example.org;2001-04-04;Analista;8218.80;
497;Luana Nunes;pda-mata@example.com;1996-02-26;Analista;6568.61;
498;Francisco da Mata;ana-liviamendes@example.org;2016-08-25;Analista;6697.5;
499;Eloah Araújo;ecostela@example.com;2001-05-03;Gerente;6246.85;
500;Samuel Moreira;ferreiraluiz-henrique@example.net;2004-04-30;Diretor;7934.36;
501;Yuri Melo;pedro65@example.com;2000-05-31;Analista;8558.86;
502;Vitória Costa;caldeiramaria@example.net;1996-01-26;Diretor;5586.15;
503;Luigi Viana;plima@example.net;2017-06-10;Analista;6600.83;
504;Luiz Felipe Souza;da-cunhathiago@example.com;2012-11-24;Gerente;8453.42;
505;Gustavo Henrique Nunes;pietra66@example.org;2008-06-28;Diretor;7171.89;
506;Maria Cecília Oliveira;ana-beatriz31@example.org;2009-02-09;Analista;5151.92;
507;Eloah da Paz;meloana-livia@example.org;2002-06-12;Diretor;5246.87;
508;André Castro;cribeiro@example.org;2010-09-20;Gerente;7694.85;
509;Pedro Henrique Melo;rebecarodrigues@example.com;2002-09-01;Analista;9340.29;
510;João Aragão;castroeduardo@example.net;2004-11-15;Diretor;5642.38;
511;Emilly Azevedo;eloah35@example.net;2009-02-03;Analista;5253.41;
512;Maria Eduarda Azevedo;araujoisaac@example.org;2013-07-16;Analista;8564.38;
513;Ana Lima;pintovitor-hugo@example.com;2016-04-30;Analista;9445.55;
514;Yago da Cruz;nathanpires@example.net;2008-07-03;Analista;7573.75;
515;Gustavo Monteiro;aliciagomes@example.net;2022-02-13;Diretor;6363.32;
516;Henrique das Neves;tnogueira@example.com;2003-08-01;Diretor;8763.2;
517;Daniel Azevedo;sophie10@example.com;2004-09-06;Analista;5844.43;
518;Rafaela Carvalho;biancarocha@example.org;2012-09-22;Analista;9594.83;
519;Vinicius Cunha;pietro11@example.net;2018-02-27;Gerente;8508.5;
520;Ana Luiza Souza;rochaana-carolina@example.net;2012-11-02;Diretor;7790.7;
521;Helena Cunha;gustavorocha@example.net;2005-01-02;Diretor;6059.86;
522;Marcos Vinicius Moraes;larissaduarte@example.com;1994-08-25;Gerente;5240.67;
523;Lorena da Paz;da-rochalevi@example.org;2006-05-31;Analista;7290.36;
524;Diogo Rodrigues;enzo-gabrielduarte@example.net;2003-03-13;Diretor;9159.47;
525;Brenda Azevedo;maria-alice41@example.net;1994-12-11;Analista;9783.58;
526;Maria Sophia da Mata;moraesjuan@example.net;2005-03-20;Analista;5285.60;
527;Gabrielly Moura;ana-carolinacunha@example.org;2003-09-03;Gerente;9009.47;
528;Renan Campos;joaogoncalves@example.net;2022-03-05;Diretor;7708.1;
529;Henrique Gomes;malves@example.org;2005-09-24;Analista;5400.41;
530;Juliana Pires;cbarbosa@example.org;2000-10-08;Diretor;5385.37;
531;Alice da Cunha;ana74@example.net;2015-08-01;Analista;8924.26;
532;Erick Moraes;kamilly62@example.org;1997-03-09;Analista;9864.8;
533;Davi da Luz;evelyn67@example.com;1995-06-03;Diretor;8273.94;
534;Antônio da Cunha;nicolasnogueira@example.com;2000-04-28;Diretor;5767.95;
535;Vinicius Nunes;luna75@example.net;1992-10-01;Gerente;6726.86;
536;Noah Barbosa;giovannada-luz@example.org;2012-04-13;Diretor;6789.18;
537;Maria Fernanda Oliveira;moreirarafaela@example.org;2005-10-15;Gerente;5138.50;
538;Luiz Miguel Gonçalves;llima@example.com;2006-11-03;Diretor;7611.51;
539;Valentina Sales;rodrigueshenrique@example.org;1998-06-09;Analista;5067.27;
540;João Vitor Caldeira;isabelly82@example.net;1992-10-01;Analista;9993.0;
541;Pietro Souza;raquel33@example.net;2018-09-07;Gerente;9970.47;
542;Raul Ferreira;carvalhoana-clara@example.net;2017-09-03;Diretor;5702.42;
543;Sophie das Neves;ianmoura@example.net;1998-10-20;Analista;9779.63;
544;Thomas Costela;thomas52@example.org;2007-04-02;Diretor;6629.97;
545;Thiago Lima;gviana@example.net;1997-09-13;Diretor;5351.34;
546;Lorena Aragão;lnovaes@example.com;2017-06-22;Gerente;7186.81;
547;Marcelo Oliveira;yasmin05@example.org;1993-01-04;Analista;5307.73;
548;Benício da Rosa;qcarvalho@example.org;2002-11-25;Diretor;9114.99;
549;Sabrina Barros;marianasantos@example.com;2001-04-25;Gerente;6495.56;
550;Vicente Rodrigues;otaviodias@example.com;2013-06-24;Gerente;7313.56;
551;Brenda da Rocha;fernando38@example.org;1993-05-09;Gerente;5824.90;
552;Ana Sophia Araújo;vianadaniela@example.net;2017-07-16;Diretor;5154.53;
553;Joana Novaes;sarahda-rocha@example.org;2018-06-05;Gerente;6355.49;
554;Daniela Sales;wrodrigues@example.org;1999-07-06;Analista;6273.48;
555;André da Cunha;antonio05@example.net;2020-05-24;Gerente;6247.93;
556;Laís Araújo;ncostela@example.net;1994-12-11;Diretor;6857.24;
557;Luiza Aragão;ribeiropedro-miguel@example.net;2004-04-23;Diretor;7700.94;
558;Nicole Barros;peixotoluana@example.net;1996-09-02;Diretor;7401.65;
559;Benjamin Sales;zcorreia@example.org;2001-01-27;Diretor;8611.21;
560;Julia Duarte;bryan10@example.net;2014-03-14;Analista;7611.20;
561;Vitor da Mota;vitoria27@example.com;1996-01-14;Analista;5632.86;
562;Maria Cecília Pinto;luiz-fernandocardoso@example.org;2022-03-30;Gerente;9875.13;
563;Yago Viana;castromaria-alice@example.net;2015-05-13;Gerente;5939.78;
564;Pedro Miguel da Cruz;gomesmaysa@example.com;2016-05-02;Gerente;7938.73;
565;Sabrina Gomes;portosophia@example.com;1993-11-02;Gerente;5646.54;
566;Diogo Carvalho;kmendes@example.net;2007-04-03;Gerente;6598.85;
567;Beatriz Monteiro;teixeiraluiz-otavio@example.org;2001-04-29;Diretor;5430.67;
568;Davi Lucas Santos;jramos@example.com;2002-09-22;Diretor;9145.60;
569;Antônio da Paz;fernando55@example.net;1997-12-10;Analista;9934.94;
570;Julia Lopes;xmelo@example.com;2016-02-03;Gerente;6688.95;
571;Erick Rezende;fariascarolina@example.com;2005-08-14;Diretor;5532.92;
572;Enzo Duarte;amandaaraujo@example.org;1994-06-18;Gerente;6359.33;
573;Nicole da Cunha;tlima@example.org;2007-06-21;Gerente;6261.59;
574;João Miguel Ribeiro;amandabarros@example.net;2006-07-03;Diretor;5701.94;
575;Sabrina da Costa;francisco43@example.net;2014-07-20;Diretor;7611.7;
576;Isadora da Rocha;julia70@example.com;2006-10-12;Gerente;7267.35;
577;Murilo Lima;alicecorreia@example.org;2009-01-03;Gerente;7679.11;
578;Juliana Cardoso;carlos-eduardonascimento@example.org;2007-09-12;Analista;9955.58;
579;Ana Beatriz Cunha;lucas-gabrielvieira@example.net;2008-11-30;Gerente;8021.74;
580;Caroline Monteiro;danilopires@example.net;2018-02-07;Diretor;8197.74;
581;Kamilly Silveira;pgoncalves@example.org;2004-02-07;Diretor;5024.4;
582;Rafaela Teixeira;pietro36@example.net;2005-01-01;Diretor;7704.56;
583;Rodrigo Souza;costagustavo@example.com;2013-05-06;Gerente;9320.51;
584;Thomas Pinto;almeidamariane@example.com;1995-05-29;Gerente;7946.90;
585;Ana da Rocha;marinanovaes@example.com;2007-10-09;Diretor;8316.28;
586;Davi Lucas Nogueira;rochayasmin@example.net;1993-12-27;Gerente;7473.21;
587;Guilherme Porto;tda-mota@example.org;2016-01-12;Gerente;6330.8;
588;Juliana Duarte;novaesalexia@example.com;1994-04-29;Diretor;8414.45;
589;Erick Moraes;wmendes@example.org;2021-07-22;Diretor;8814.65;
590;Clarice Caldeira;da-luzjoao@example.com;2004-08-27;Gerente;6257.14;
591;Ian Rezende;piresmaria-luiza@example.net;2001-09-02;Analista;9056.81;
592;Vitória Azevedo;oliviada-paz@example.net;2009-07-18;Diretor;9903.87;
593;Benjamin Melo;benicio19@example.org;2008-04-22;Diretor;9784.39;
594;Alexia Carvalho;erocha@example.net;2000-10-30;Diretor;9842.9;
595;Natália Oliveira;ribeiromaria-fernanda@example.com;2021-03-12;Analista;8737.84;
596;Maria Vitória Nogueira;umartins@example.org;2015-01-03;Diretor;7092.79;
597;Laís Sales;natalia62@example.com;2000-12-02;Gerente;7692.65;
598;Eduardo Oliveira;maysada-cunha@example.net;2007-09-01;Diretor;7843.30;
599;Natália Cardoso;xteixeira@example.org;2003-06-20;Analista;6197.83;
600;Maria Eduarda Teixeira;leandro43@example.net;2000-01-23;Diretor;7649.96;
601;Caio Lopes;luiz-otavioda-rosa@example.net;1999-03-16;Gerente;7725.3;
602;João Gabriel Moura;wpinto@example.org;2010-01-26;Diretor;7258.0;
603;Lucca Cardoso;thaleslopes@example.net;2018-06-07;Diretor;9934.21;
604;Alexia Costa;oliveirabianca@example.net;2015-02-25;Analista;9542.29;
605;Nathan das Neves;asouza@example.net;1999-03-01;Analista;8442.13;
606;Kamilly Caldeira;joaorodrigues@example.com;2018-03-09;Gerente;5830.82;
607;Melissa Farias;moreirakamilly@example.com;1996-02-29;Analista;7542.30;
608;Valentina Pereira;vdias@example.com;1994-03-16;Diretor;7860.89;
609;Lorena Pereira;silveiraemilly@example.net;1996-09-18;Analista;6118.43;
610;Eloah da Costa;luiz-miguelda-conceicao@example.org;2014-03-10;Diretor;5838.64;
611;Rodrigo da Rocha;ian29@example.com;1993-06-28;Analista;8030.17;
612;Pietra Correia;isabellyda-mota@example.com;2004-10-23;Gerente;5941.11;
613;Giovanna Mendes;anthony90@example.com;2010-05-03;Diretor;7176.96;
614;Bryan Fernandes;rebecada-cruz@example.net;2012-01-06;Analista;9926.4;
615;Giovanna Fernandes;vitoriapinto@example.net;2008-09-28;Analista;7728.31;
616;Luna Cavalcanti;emanuellamoraes@example.org;2010-08-11;Gerente;8112.44;
617;Luiz Gustavo Mendes;heitorda-cunha@example.com;2010-03-19;Gerente;7044.42;
618;Kaique Dias;maria-clara62@example.com;2019-06-11;Analista;7058.9;
619;Heloísa Peixoto;novaesyasmin@example.org;2017-07-08;Gerente;7412.18;
620;Nicole Correia;da-matamatheus@example.net;2000-04-01;Diretor;7223.49;
621;Maria Alice Melo;carlos-eduardo54@example.org;2007-10-13;Diretor;8988.20;
622;Ana Luiza Ferreira;diogomoura@example.org;2009-12-19;Diretor;7705.74;
623;Carolina da Conceição;vpires@example.net;2012-12-21;Gerente;8600.3;
